13719,Ponte de Sor Airport,Ponte de SÃ´r,Portugal,\N,LPSO,39.211559,-8.056542,0,\N,\N,\N,airport,OurAirports
13720,Vilar de Luz Airfield,Maia,Portugal,\N,LPVL,41.27729,-8.516209,762,\N,\N,\N,airport,OurAirports
13721,Hard Bargain Airport,,Bahamas,\N,MYLR,23.011194,-74.905889,0,\N,\N,\N,airport,OurAirports
13722,Kenebetsu JASDF Airfield,Kenebetsu,Japan,\N,RJCS,43.425154,144.741354,0,\N,\N,\N,airport,OurAirports
13723,Augusto Severo Airport,Natal,Brazil,\N,SBNT,-5.911419868,-35.24769974,169,\N,\N,\N,airport,OurAirports
13724,Kishangarh Airport,Ajmer,India,KQH,VIKG,26.601473,74.814147,0,\N,\N,\N,airport,OurAirports
13725,Kannur International Airport,Kannur,India,CNN,VOKN,11.918614,75.547211,330,\N,\N,\N,airport,OurAirports
13726,Beijing Xijiao Airport,Beijing,China,\N,ZBBB,39.9608,116.257004,0,\N,\N,\N,airport,OurAirports
13735,Flores Airport,MANAUS,Brazil,\N,SWFN,-3.072777987,-60.02111053,203,-4,S,\N,airport,OurAirports
13752,Umuwa Airport,Umuwa,Australia,\N,YUMU,-26.48670006,132.0399933,0,9.5,O,\N,airport,OurAirports
13754,La AraucanÃ­a Airport,Temuco,Chile,ZCO,SCQP,-38.9259,-72.6515,333,-3,S,\N,airport,OurAirports
13756,Arathusa Safari Lodge Airport,Arathusa,South Africa,ASS,FACC,-24.744165,31.522499,1200,2,U,\N,airport,OurAirports
13757,Vidalia Regional Airport,Vidalia,United States,VDI,KVDI,32.19269943,-82.37120056,275,-4,A,\N,airport,OurAirports
13758,Granbury Regional Airport,Granbury,United States,\N,KGDJ,32.44440079,-97.81690216,778,-5,A,\N,airport,OurAirports
13759,Oswego County Airport,Fulton,United States,\N,KFZY,43.35079956,-76.38809967,475,-4,A,\N,airport,OurAirports
13760,New Islamabad International Airport,Islamabad,Pakistan,ISB,OPIS,33.560713,72.851613,1646,5,U,\N,airport,OurAirports
13762,Vumbura Airport,Vumburu,Botswana,\N,FBVM,-18.955395,22.814533,3185,2,N,\N,airport,OurAirports
13763,Farm Whitwater East Landing Strip,Hardap,Namibia,\N,FYGK,-24.629999,15.9392,857,2,N,\N,airport,OurAirports
13765,Muwaffaq Salti Air Base,AZRAQ,Jordan,\N,OJ40,31.82559967,36.7820015,1706,2,U,\N,airport,OurAirports
13771,KirkjubÃ¦jarklaustur Airport,Kirkjubaejarklaustur ,Iceland,\N,BIKL,63.79079819,-18.00139999,66,0,N,\N,airport,OurAirports
13772,Fazenda Uiapuru Airport,COMODORO,Brazil,\N,SWVJ,-13.66388893,-56.00222015,1519,-4,S,\N,airport,OurAirports
13773,Whitehorse Seaplane Base,Whitehorse,Canada,\N,CEZ5,60.69110107,-135.0370026,2138,-8,A,\N,airport,OurAirports
13777,Pertominsk Airport,Pertominsk,Russia,\N,ULAT,64.79000092,38.41999817,56,4,N,\N,airport,OurAirports
13792,Mount Weld Airport,Laverton,Australia,\N,YMNW,-28.77169991,122.4400024,0,8,N,\N,airport,OurAirports
13793,Kidston Airport,Kidston,Australia,\N,YKID,-18.87000084,144.1730042,494,10,U,\N,airport,OurAirports
13802,Klaksvik Heliport,Klaksvik,Faroe Islands,\N,EKKV,62.21784973,-6.576454639,263,0,E,\N,airport,OurAirports
13803,Mitchell Municipal Airport,Mitchell,United States,MHE,KMHE,43.77479935,-98.03859711,1304,-6,A,\N,airport,OurAirports
13805,Hunda Airport,Tubu Tree Camp,Botswana,\N,FBHU,-19.2765,22.475646,3195,2,N,\N,airport,OurAirports
13808,Mchauru Airport,Geita,Tanzania,GIT,HTRU,-2.813667,32.172472,3955,3,N,\N,airport,OurAirports
13821,Gitega Airport,Gitega,Burundi,GID,HBBE,-3.417209,29.911308,5741,2,U,\N,airport,OurAirports
13829,RegiÃ³n de Murcia International Airport,Murcia,Spain,RMU,LEMI,37.803,-1.125,632,1,E,\N,airport,OurAirports
13830,Fazenda Kajussol Airport,Alta Floresta D'Oeste,Brazil,\N,SJYD,-11.96472168,-61.6866684,636,-4,S,\N,airport,OurAirports
13880,Pelee Island Airport,Pelee,Canada,\N,CYPT,41.78039932,-82.6780014,572,-5,A,\N,airport,OurAirports
13881,Costa Marques Airport,COSTA MARQUES,Brazil,CQS,SWCQ,-12.42109966,-64.25160217,555,-4,S,\N,airport,OurAirports
13891,Mangalore Airport,Mangalore,Australia,\N,YMNG,-36.88830185,145.1840057,467,10,O,\N,airport,OurAirports
14086,San Isidro del General Airport,San Isidro,Costa Rica,\N,MRSI,9.352620125,-83.71309662,2100,-6,N,\N,airport,OurAirports
14087,Zabrat Airport,Baku,Azerbaijan,ZXT,UBTT,40.49554222,49.97680664,36,\N,\N,\N,airport,OurAirports
14088,Bezmer Air Base,Yambol,Bulgaria,JAM,LBIA,42.45489883,26.35219955,509,\N,\N,\N,airport,OurAirports
14089,Osovtsy Air Base,Byaroza,Belarus,\N,UMMO,52.55699921,24.88400078,0,\N,\N,\N,airport,OurAirports
14090,Yuanmou Air Base,Yuanmou,China,YUA,ZPYM,25.73749924,101.8820038,3810,\N,\N,\N,airport,OurAirports
14091,Changsha Datuopu Airport/AFB,Changsha,China,\N,ZGCS,28.06889915,112.9580002,170,\N,\N,\N,airport,OurAirports
14092,Xingcheng Air Base,,China,XEN,ZYXC,40.58029938,120.697998,30,\N,\N,\N,airport,OurAirports
14093,Lefkoniko Airport,GeÃ§itkale,Cyprus,GEC,LCGK,35.235947,33.724358,146,\N,\N,\N,airport,OurAirports
14095,Songwe Airport,Mbeya,Tanzania,MBI,HTGW,-8.919942,33.273981,4412,\N,\N,\N,airport,OurAirports
14096,Kalocsa/FoktÅ‘ Airport,Kalocsa/FoktÅ‘,Hungary,\N,LHKA,46.549613,18.942421,284,\N,\N,\N,airport,OurAirports
14097,Bilogai-Sugapa Airport,Sugapa-Papua Island,Indonesia,UGU,WABV,-3.73956,137.031998,7348,\N,\N,\N,airport,OurAirports
14098,Jakkur Aerodrome,Bengaluru,India,\N,VOJK,13.07674,77.597645,3013,\N,\N,\N,airport,OurAirports
14099,Jalal-Abad Airport,Jalal-Abad,Kyrgyzstan,\N,UAFJ,40.944401,72.977798,2591,\N,\N,\N,airport,OurAirports
14100,Ramon Airport,Eilat,Israel,ETM,LLER,29.723694,35.011416,288,\N,\N,\N,airport,OurAirports
14101,Rustaq Airport,Al Masna'ah,Oman,MNH,OORQ,23.640556,57.4875,349,\N,\N,\N,airport,OurAirports
14102,Laguindingan Airport,Cagayan de Oro City,Philippines,CGY,RPMY,8.612203,124.456496,190,\N,\N,\N,airport,OurAirports
14103,Kostomuksha Airport,Kostomuksha,Russia,\N,ULPM,64.61799622,30.68700027,681,\N,\N,\N,airport,OurAirports
14104,Privolzhskiy Air Base,Astrakhan,Russia,\N,XRAP,46.396,47.893,-66,\N,\N,\N,airport,OurAirports
14105,Kubinka Air Base,Kubinka,Russia,\N,UUMB,55.611695,36.650002,614,\N,\N,\N,airport,OurAirports
14106,Rogachyovo Air Base,Belaya,Russia,\N,ULDA,71.61669922,52.47829819,272,\N,\N,\N,airport,OurAirports
14107,Ulan-Ude East Airport,Ulan Ude,Russia,\N,XIUW,51.84999847,107.737999,1670,\N,\N,\N,airport,OurAirports
14108,Krechevitsy Air Base,Novgorod,Russia,\N,ULLK,58.625,31.38500023,85,\N,\N,\N,airport,OurAirports
14109,Desierto de Atacama Airport,Copiapo,Chile,CPO,SCAT,-27.26119995,-70.77919769,670,\N,\N,\N,airport,OurAirports
14110,Melitopol Air Base,Melitopol,Ukraine,\N,UKDM,46.880001,35.305,0,\N,\N,\N,airport,OurAirports
